time,rain_mm
2018-08-28 07:00:00,1.3588666915893555
2018-08-28 08:00:00,2.6174113154411316
2018-08-28 09:00:00,4.543989896774292
2018-08-28 10:00:00,5.7676732540130615
2018-08-28 11:00:00,7.461413741111755
2018-08-28 12:00:00,8.618831634521484
2018-08-28 13:00:00,9.111776947975159
2018-08-28 14:00:00,9.345151484012604
2018-08-28 15:00:00,9.443871676921844
2018-08-28 16:00:00,9.50678437948227
2018-08-28 17:00:00,9.61768627166748
2018-08-28 18:00:00,9.803220629692078
2018-08-28 19:00:00,10.212652385234833
2018-08-28 20:00:00,10.684400796890259
2018-08-28 21:00:00,11.516931466758251
2018-08-28 22:00:00,12.283417396247387
2018-08-28 23:00:00,12.890922836959362
2018-08-29 00:00:00,13.245205394923687
2018-08-29 01:00:00,0.13815611600875854
2018-08-29 02:00:00,0.2236776053905487
2018-08-29 03:00:00,0.3723613917827606
2018-08-29 04:00:00,0.46032294631004333
2018-08-29 05:00:00,0.5649849772453308
2018-08-29 06:00:00,0.6229467689990997
2018-08-29 07:00:00,1.3361349701881409
2018-08-29 08:00:00,1.8474608659744263
2018-08-29 09:00:00,2.6760660111904144
2018-08-29 10:00:00,3.4340843558311462
2018-08-29 11:00:00,4.058480262756348
2018-08-29 12:00:00,4.897899925708771
2018-08-29 13:00:00,5.788072943687439
2018-08-29 14:00:00,6.120435893535614
2018-08-29 15:00:00,6.331786513328552
2018-08-29 16:00:00,6.586745381355286
2018-08-29 17:00:00,6.652855779975653
2018-08-29 18:00:00,6.688059773296118
2018-08-29 19:00:00,6.69904937967658
2018-08-29 20:00:00,6.708407308906317
2018-08-29 21:00:00,6.729902233928442
2018-08-29 22:00:00,6.759235169738531
2018-08-29 23:00:00,6.786608602851629
2018-08-30 00:00:00,6.800578441470861
2018-08-30 01:00:00,0.024184584617614746
2018-08-30 02:00:00,0.04501640796661377
2018-08-30 03:00:00,0.060793012380599976
2018-08-30 04:00:00,0.08867308497428894
2018-08-30 05:00:00,0.15177950263023376
2018-08-30 06:00:00,0.37560611963272095
2018-08-30 07:00:00,0.6088912487030029
2018-08-30 08:00:00,0.7248222827911377
2018-08-30 09:00:00,0.9550228714942932
2018-08-30 10:00:00,1.092366874217987
2018-08-30 11:00:00,1.244179904460907
2018-08-30 12:00:00,1.3438314199447632
2018-08-30 13:00:00,1.398712396621704
2018-08-30 14:00:00,1.4083385467529297
2018-08-30 15:00:00,1.4194771647453308
2018-08-30 16:00:00,1.4279857277870178
2018-08-30 17:00:00,1.4338418841362
2018-08-30 18:00:00,1.44156813621521
2018-08-30 19:00:00,1.4500245451927185
2018-08-30 20:00:00,1.4537200331687927
2018-08-30 21:00:00,1.456625759601593
2018-08-30 22:00:00,1.4588311314582825
2018-08-30 23:00:00,1.4615505933761597
2018-08-31 00:00:00,1.464317785575986
2018-08-31 01:00:00,0.0007841736078262329
2018-08-31 02:00:00,0.000782310962677002
2018-08-31 03:00:00,0.0014863908290863037
2018-08-31 04:00:00,0.008596107363700867
2018-08-31 05:00:00,0.13729184865951538
2018-08-31 06:00:00,0.37609413266181946
2018-08-31 07:00:00,0.9029470384120941
2018-08-31 08:00:00,2.619147300720215
2018-08-31 09:00:00,3.2800696790218353
2018-08-31 10:00:00,3.465240355581045
2018-08-31 11:00:00,3.7866472266614437
2018-08-31 12:00:00,4.318354185670614
2018-08-31 13:00:00,4.71674045547843
2018-08-31 14:00:00,5.032965447753668
2018-08-31 15:00:00,5.4148598574101925
2018-08-31 16:00:00,5.5995299480855465
2018-08-31 17:00:00,5.717323627322912
2018-08-31 18:00:00,5.764891393482685
2018-08-31 19:00:00,6.395332515239716
2018-08-31 20:00:00,6.834943313151598
2018-08-31 21:00:00,7.176001090556383
2018-08-31 22:00:00,7.284216117113829
2018-08-31 23:00:00,7.288630120456219
